mark1_id,mark2_id,mark1_wordmark,mark2_wordmark,mark1_status,mark2_status,label,pair_type,mark1_wordmark_en,mark1_wordmark_ha,mark1_wordmark_yo,mark2_wordmark_en,mark2_wordmark_ha,mark2_wordmark_yo,mark1_length,mark2_length,length_diff,visual_levenshtein,visual_jaro_winkler,soundex_match,metaphone_match,semantic_similarity_en,semantic_similarity_ha,semantic_similarity_yo
,,CASAS BRANCAS POUSADA,Maria papeleira livraria e papelaria desde 2004,,,0,negative,CASAS WHITE INN,CASAS Fari INN,CASAS Funfun INN,Maria Papeleira bookstore and stationery since 2004,Mariya Papeleira kantin sayar da littattafai KUMA kayan aikin rubutu tun 2004,Maria Papeleira ile itaja iwe ATI ohun elo ikọwe niwon Ọdun 2004,21,47,26,45,0.37926376224248565,0,0,0.2443801462650299,0.17961028218269348,0.32705432176589966
,,NEW OLD,ALTAS HORAS BEBIDAS E CONVENIv‰NCIA,,,0,negative,NEW OLD,sabon TSOHUWAR,títun Ògbólógbòó,HIGH DRINKING HOURS AND CONVENIENCE,MAI GIRMA SHA HOURS KUMA DAFATAN,GIGA MIMU WAKATI ATI IWURE,7,35,28,32,0.5523809523809524,0,0,0.04054686427116394,0.4329969882965088,0.5728281736373901
,,Casa Branca BG,SKINLAB COSMv‚TICOS,,,0,negative,White House BG,Fari Gida BG,Funfun Ile BG,SKINLAB COSMv‚TICOS,SKINLAB COSMv TICOS,SKINLAB COSMv TICOS,14,19,5,18,0.3462823725981621,0,0,0.07778656482696533,0.26634085178375244,0.23073942959308624
927325489,926603914.0,INSTITUTO FAMvÁLIA PONCIO - DE FAMvÁLIA PARA FAMvÁLIA,DE FAMvÁLIA PARA FAMvÁLIA,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,FAMvÁLIA PONCIO INSTITUTE - FROM FAMILY TO FAMILY,FAMvÁLIA PONCIO INSTITUTE DAGA IYALI TO IYALI,FAMvÁLIA PONCIO IPINLE LATI Ìdílé LATI Ìdílé,FROM FAMILY TO FAMILY,DAGA IYALI TO IYALI,LATI Ìdílé LATI Ìdílé,53,25,28,28,0.613516295025729,0,0,0.7194885611534119,0.8281470537185669,0.6996113061904907
927312611,907859917.0,MASCOTINHO Encantado,MASCOTINHOS UNIFORMES,Aguardando apresentavﬂv£o e exame de recurso contra o indeferimento,Registro de marca em vigor,1,positive,Enchanted PET,Sihiri PET,Enchanted PET,UNIFORM MASCOTS,UNIFORM MASOYA,Aso MASCOTS,20,21,1,10,0.8342857142857143,0,0,0.38542282581329346,0.40195780992507935,0.24390695989131927
927350696,827525346.0,PADARIA MERCAPv…O,MERCOPv…O,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,MERCAPv BAKERY…O,MERCAPv BAKERY O,MERCAPv BEKERE O,MERCOPv…O,MERCOPv O,MERCOPv O,17,9,8,9,0.27995642701525053,1,0,0.882134199142456,0.8831124305725098,0.855178713798523
,,DIGNOS DOCE,Imobiliv∞ria Jazz.com,,,0,negative,SWEET WORTHY,MAI DADI KYAUTA,DUN OHUN,Imobiliv∞ria Jazz.com,IMOBILIv RIA JAZZ com,IMOBILIv RIA JAZZ com,11,21,10,20,0.42568542568542567,0,0,0.23739580810070038,0.42383521795272827,0.410891056060791
927091305,829468803.0,REVITA SILOS MANUTENv·v…O E REVITALIZAv·v…O,REVITA V ENGENHARIA SUSTENTv≈VEL,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,REVITA SILOS MAINTENANCEv·v…O AND REVITALIZAv·v…O,REVITA SILOS MAINTENANCEv v O KUMA REVITALIZAv v O,REVITA SILOS MANTENANCEv v O ATI REVITALIZAv v O,REVITA V SUSTAINABLE ENGINEERINGv≈VEL,REVITA v MAI DOrewa ENGINEERINGv VEL,REVITA v ALAYE ENGINEERINGv VEL,43,32,11,29,0.821891771019678,0,0,0.45590677857398987,0.7596924901008606,0.6898502111434937
927305097,903872269.0,CANTINETTA DEI FIORI,DI FIORI,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,CANTINETTA DEI FIORI,CANTINETTA DEI FIORI,CANTINETTA DEI FIORI,DI FIORI,DI FIORI,DI FIORI,20,8,12,12,0.5666666666666667,0,0,0.8528205156326294,0.8528205156326294,0.8528205156326294
927092182,824716841.0,Casa Branca BG,CASAS BRANCAS POUSADA,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,White House BG,Fari Gida BG,Funfun Ile BG,CASAS WHITE INN,CASAS Fari INN,CASAS Funfun INN,14,21,7,17,0.4920634920634921,0,0,0.3681846261024475,0.4761151969432831,0.5112390518188477
,,OKAN,ALTAS HORAS BEBIDAS E CONVENIv‰NCIA,,,0,negative,OKAN,Okan,Okan,HIGH DRINKING HOURS AND CONVENIENCE,MAI GIRMA SHA HOURS KUMA DAFATAN,GIGA MIMU WAKATI ATI IWURE,4,35,31,32,0.3523809523809524,0,0,0.12621285021305084,0.5588209629058838,0.5342289209365845
,,ECP CONTABILIDADE,APOIO PROMOTORA DE CREDITO E SEGUROS,,,0,negative,ECP CONTABILIDADE,ECP CONTABILIDADE,ECP CONTABILIDADE,CREDIT AND INSURANCE PROMOTER SUPPORT,Kiredit KUMA INSURANCE MAI GABATARWA Taimako,Kirẹditi ATI Iṣeduro ALAGBEKA Atilẹyin,17,36,19,30,0.6060415619239149,0,0,0.3529301881790161,0.14536195993423462,0.2954667806625366
,,Pv≈TIO CRIATIVO,UNNA,,,0,negative,Pv≈CREATIVE UNCLE,Pv HALITTA KANE,Pv ELEDA ÀGBÀGBÀ,UNNA,UNNA,UNNA,15,4,11,14,0.0,0,0,0.27062559127807617,0.527016282081604,0.6312699317932129
,,Maria Papeleira,POISON VIVIANE ARRUDA,,,0,negative,Maria Papeleira,Mariya Papeleira,Maria Papeleira,POISON VIVIANE ARRUDA,Guba VIVIAN ARRUDA,Majele VIVIANE ARRUDA,15,21,6,20,0.24285714285714285,0,0,0.6424499750137329,0.6178959608078003,0.5547782182693481
926964569,911329404.0,THE BRAND SKIN LAB,SKINLAB COSMv‚TICOS,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,THE BRAND SKIN LAB,THE alama FATA LAB,THE àmì ARA LAB,SKINLAB COSMv‚TICOS,SKINLAB COSMv TICOS,SKINLAB COSMv TICOS,18,19,1,18,0.4385964912280702,0,0,0.661579966545105,0.4268965721130371,0.3785703480243683
,,REAL CIMENTO,AVENUE PROFESSIONAL COSMETICS,,,0,negative,REAL CEMENT,GASKIYA CEMENT,ODODO Simẹnti,AVENUE PROFESSIONAL COSMETICS,HANYA MAI SANA'A KOSMETICS,ONA AGBẸRẸ Ohun ikunra,12,29,17,21,0.5225095785440613,0,0,0.3728189468383789,0.3244192898273468,0.7957431077957153
,,DIGNOS DOCE,GEOMIX FUNDAv·vÔES E CONSTRUv·vÔES,,,0,negative,SWEET WORTHY,MAI DADI KYAUTA,DUN OHUN,GEOMIX FUNDAv·vÔES AND CONSTRUv·vÔES,GEOMIX FUNDAv vÔES KUMA CONSTRUv vÔES,GEOMIX FUNDAv vÔES ATI CONSTRUv vÔES,11,34,23,28,0.6010695187165775,0,0,0.08673633635044098,0.41962730884552,0.41035833954811096
927337339,912692634.0,NEW OLD GREEN,NEW OLD,Aguardando apresentavﬂv£o e exame de recurso contra o indeferimento,Registro de marca em vigor,1,positive,NEW OLD GREEN,sabon TSOHUWAR GREEN,títun Ògbólógbòó ALAWE,NEW OLD,sabon TSOHUWAR,títun Ògbólógbòó,13,7,6,6,0.9076923076923077,0,0,0.5524405837059021,0.784205436706543,0.7879270315170288
,,REVITA SILOS MANUTENv·v…O E REVITALIZAv·v…O,ELLUXE JOIAS,,,0,negative,REVITA SILOS MAINTENANCEv·v…O AND REVITALIZAv·v…O,REVITA SILOS MAINTENANCEv v O KUMA REVITALIZAv v O,REVITA SILOS MANTENANCEv v O ATI REVITALIZAv v O,ELLUXE JEWELRY,ELLUXE KAYAN ADO,ELLUXE IGBAGBÜ,43,12,31,36,0.5049526270456504,0,0,0.21526311337947845,0.729510486125946,0.554749608039856
,,DI FIORI,PLUSH POISON,,,0,negative,DI FIORI,DI FIORI,DI FIORI,PLUSH POISON,PLUSH Guba,PLUSH Majele,8,12,4,10,0.4305555555555555,0,0,0.7971770167350769,0.5761736035346985,0.8597477078437805
